Manufacturer,MFR Part #,Product Description, Retail / MSRP , Dealer Actual Cost ,Dealer's Discount (% from list),Proposed GSA Price (w/o IFF fee),GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
ORTRONICS,61150D62003M33C,ST/ST ST/ST 3METER CERAMIC, $49.12 , $24.56 ,50%, $29.95 ,39%, $30.18 ,USA,1 Year
ORTRONICS,61150D62003M37C,ST/ST-LC/LC CER 62.5/125/MM 3M, $59.08 , $29.54 ,50%, $36.02 ,39%, $36.30 ,USA,1 Year
ORTRONICS,61150D62003M39C,ST/ST SC/SC 3METER CERAMIC, $54.94 , $27.47 ,50%, $33.50 ,39%, $33.75 ,USA,1 Year
ORTRONICS,61150D62003M77C,LC/LC-LC/LC CER 62.5/125 MM 3M, $69.02 , $34.51 ,50%, $42.09 ,39%, $42.40 ,USA,1 Year
ORTRONICS,61150D62003M79C,LC/LC SC/SC 3METER CERAMIC, $64.90 , $32.45 ,50%, $39.57 ,39%, $39.87 ,USA,1 Year
ORTRONICS,61150D62003M99C,SC/SC SC/SC 3METER CERAMIC, $60.74 , $30.37 ,50%, $37.04 ,39%, $37.32 ,USA,1 Year
ORTRONICS,61150D62004M77C,LC/LC-LC/LC CER 62.5/125 MM 4M, $71.64 , $35.82 ,50%, $43.68 ,39%, $44.01 ,USA,1 Year
ORTRONICS,61150D62005M27C,MTRJ LC/LC 62.5/125 MM DPX 5M, $68.20 , $34.10 ,50%, $41.59 ,39%, $41.90 ,USA,1 Year
ORTRONICS,61150D62005M37C,ST/ST-LC/LC CER 62.5/125 5M, $64.28 , $32.14 ,50%, $39.20 ,39%, $39.49 ,USA,1 Year
ORTRONICS,61150D62005M77C,LC/LC-LC/LC CER 62.5/125 MM 5M, $74.24 , $37.12 ,50%, $45.27 ,39%, $45.61 ,USA,1 Year
ORTRONICS,61150D62005M79C,LC/LC SC/SC 5METER CERAMIC, $70.08 , $35.04 ,50%, $42.73 ,39%, $43.05 ,USA,1 Year
ORTRONICS,61150D62006M77C,LC/LC-LC/LC CER 62.5/125 MM 6M, $76.84 , $38.42 ,50%, $46.85 ,39%, $47.21 ,USA,1 Year
ORTRONICS,61150D62006M79C,SC/SC LC/LC 6METER CERAMIC, $72.68 , $36.34 ,50%, $44.32 ,39%, $44.65 ,USA,1 Year
ORTRONICS,61150D62007M37C,ST/ST-LC/LC CER 62.5/125 7M MM, $69.46 , $34.73 ,50%, $42.35 ,39%, $42.67 ,USA,1 Year
ORTRONICS,61150D62007M77C,LC/LC-LC/LC CER 62.5/125 MM 7M, $79.42 , $39.71 ,50%, $48.43 ,39%, $48.79 ,USA,1 Year
ORTRONICS,61150D62007M79C,SC/SC LC/LC 7METER CERAMIC, $75.28 , $37.64 ,50%, $45.90 ,39%, $46.25 ,USA,1 Year
ORTRONICS,61150D62008M27C,MTRJ-LC/LC CER 62.5/125 8M MM, $76.00 , $38.00 ,50%, $46.34 ,39%, $46.69 ,USA,1 Year
ORTRONICS,61150D62008M37C,ST/ST-LC/LC CER 62.5/125 8M MM, $72.08 , $36.04 ,50%, $43.95 ,39%, $44.28 ,USA,1 Year
ORTRONICS,61150D62008M77C,LC/LC-LC/LC CER 62.5/125 MM 8M, $82.02 , $41.01 ,50%, $50.01 ,39%, $50.39 ,USA,1 Year
ORTRONICS,61150D62008M79C,SC/SC LC/LC 8METER CERAMIC, $77.88 , $38.94 ,50%, $47.49 ,39%, $47.85 ,USA,1 Year
ORTRONICS,61150D62009M33C,ST/ST ST/ST 9METER CERAMIC, $64.72 , $32.36 ,50%, $39.46 ,39%, $39.76 ,USA,1 Year
ORTRONICS,61150D62009M77C,LC/LC-LC/LC CER 62.5/125 MM 9M, $84.64 , $42.32 ,50%, $51.61 ,39%, $52.00 ,USA,1 Year
ORTRONICS,61150D62009M79C,SC/SC LC/LC 1METER CERAMIC, $80.48 , $40.24 ,50%, $49.07 ,39%, $49.44 ,USA,1 Year
ORTRONICS,61150D62009M99C,SC/SC SC/SC 9METER CERAMIC, $76.34 , $38.17 ,50%, $46.55 ,39%, $46.90 ,USA,1 Year
ORTRONICS,61150D62010M37C,ST/ST-LC/LC CER 62.5/125 10M, $77.28 , $38.64 ,50%, $47.12 ,39%, $47.48 ,USA,1 Year
ORTRONICS,61150D62010M77C,LC/LC-LC/LC CER 62.5/125 10M, $87.24 , $43.62 ,50%, $53.20 ,39%, $53.60 ,USA,1 Year
ORTRONICS,61150D62012M37C,ST/ST-LC/LC CER 62.5/125 12M M, $82.46 , $41.23 ,50%, $50.28 ,39%, $50.66 ,USA,1 Year
ORTRONICS,61150D62012M79C,SC/SC LC/LC 12METER CERAMIC, $88.28 , $44.14 ,50%, $53.83 ,39%, $54.24 ,USA,1 Year
ORTRONICS,61150D62013M79C,SC/SC LC/LC 12METER CERAMIC, $90.86 , $45.43 ,50%, $55.40 ,39%, $55.82 ,USA,1 Year
ORTRONICS,61150D62015M77C,LC/LC-LC/LC CER 62.5/125 15M, $100.24 , $50.12 ,50%, $61.12 ,39%, $61.58 ,USA,1 Year
ORTRONICS,61150D62015M79C,SC/SC LC/LC 15METER CERAMIC, $96.08 , $48.04 ,50%, $58.59 ,39%, $59.03 ,USA,1 Year
ORTRONICS,61150D62016M77C,LC/LC-LC/LC CER 62.5/125 16M, $102.82 , $51.41 ,50%, $62.70 ,39%, $63.17 ,USA,1 Year
ORTRONICS,61150D62016M79C,SC/SC LC/LC 16METER CERAMIC, $98.68 , $49.34 ,50%, $60.17 ,39%, $60.63 ,USA,1 Year
ORTRONICS,61150D62017M79C,SC/SC LC/LC 17METER CERAMIC, $101.26 , $50.63 ,50%, $61.74 ,39%, $62.21 ,USA,1 Year
ORTRONICS,61150D62019M79C,SC/SC LC/LC 19METER CERAMIC, $106.48 , $53.24 ,50%, $64.93 ,39%, $65.42 ,USA,1 Year
ORTRONICS,61150D62020M29C,MTRJ SC/SC 20METER CERAMIC, $103.04 , $51.52 ,50%, $62.83 ,39%, $63.30 ,USA,1 Year
ORTRONICS,61150D62020M79C,SC/SC LC/LC 20METER CERAMIC, $109.08 , $54.54 ,50%, $66.51 ,39%, $67.01 ,USA,1 Year
ORTRONICS,61150D62020M99C,SC/SC SC/SC 20M CERAMIC, $104.92 , $52.46 ,50%, $63.98 ,39%, $64.46 ,USA,1 Year
ORTRONICS,61150D62025M77C,LC/LC-LC/LC CER 62.5/125 25M, $126.22 , $63.11 ,50%, $76.96 ,39%, $77.55 ,USA,1 Year
ORTRONICS,61150D62025M79C,SC/SC LC/LC 25METER CERAMIC, $117.92 , $58.96 ,50%, $71.90 ,39%, $72.45 ,USA,1 Year
ORTRONICS,61150D62031M99C,"SC/SC SC/SC,31M,CERAMIC", $133.52 , $66.76 ,50%, $81.41 ,39%, $82.03 ,USA,1 Year
ORTRONICS,61150D62034M79C,SC/SC LC/LC 34METER CERAMIC, $122.08 , $61.04 ,50%, $74.44 ,39%, $75.00 ,USA,1 Year
ORTRONICS,61150D62040M99C,SC/SC SC/SC 40M CERAMIC, $156.90 , $78.45 ,50%, $95.67 ,39%, $96.39 ,USA,1 Year
ORTRONICS,61500014-00,"ORMMAC II,W/VERTICAL,FACEPLATE", $448.36 , $224.18 ,50%, $273.39 ,39%, $275.46 ,USA,1 Year
ORTRONICS,61500028-L,"PANEL,6/ST-OR-FC/EMPTY,1U,BLK", $13.28 , $6.64 ,50%, $8.10 ,39%, $8.16 ,USA,1 Year
ORTRONICS,61500867-00,"RACKMNT TRAY KIT,3/HD CASSETTE", $149.06 , $74.53 ,50%, $90.89 ,39%, $91.58 ,USA,1 Year
ORTRONICS,61500907-00,"MOUNTING KIT,SINGLE BAY", $61.90 , $30.95 ,50%, $37.74 ,39%, $38.03 ,USA,1 Year
ORTRONICS,615FCSM6C-L,"6PACK,FC/CERAMIC,SM", $114.84 , $57.42 ,50%, $70.02 ,39%, $70.55 ,USA,1 Year
ORTRONICS,615LCQMM4,"PANEL,4/LC/QUAD/BEIGE/MTL/MM", $129.28 , $64.64 ,50%, $78.83 ,39%, $79.42 ,USA,1 Year
ORTRONICS,615LCQSM4C,"PANEL,4/LC/QUAD/BLUE/CER/SM", $203.72 , $101.86 ,50%, $124.22 ,39%, $125.16 ,USA,1 Year
ORTRONICS,615MMC-18P-00,"RACK-MT,18PORT,PATCH", $225.28 , $112.64 ,50%, $137.37 ,39%, $138.40 ,USA,1 Year
ORTRONICS,615MMC-24P-00,"RACK MNT,24,PATCH", $337.68 , $168.84 ,50%, $205.90 ,39%, $207.46 ,USA,1 Year
ORTRONICS,615MMC-36P-00,"ORMMAC I,36,PATCH,", $352.68 , $176.34 ,50%, $215.05 ,39%, $216.67 ,USA,1 Year
ORTRONICS,615MMC-48S-00,"RACK MNT,48FIBER,SPLICE", $450.60 , $225.30 ,50%, $274.76 ,39%, $276.83 ,USA,1 Year
ORTRONICS,615MMC-72P-00,"ORMMAC II,72FIBER,PATCH,BLACK", $456.98 , $228.49 ,50%, $278.65 ,39%, $280.75 ,USA,1 Year
ORTRONICS,615SCSTDSM3-L,"PANEL,3/SC/ST/DX/BEIGE/MTL/MM", $139.16 , $69.58 ,50%, $84.85 ,39%, $85.49 ,USA,1 Year
ORTRONICS,615SCSTDSM4,"PANEL,4-SC/ST DX BEIGE MTL MM", $162.02 , $81.01 ,50%, $98.79 ,39%, $99.54 ,USA,1 Year
ORTRONICS,615SMFC-12P,"WALL MNT,12 FIBER/PATCH", $72.92 , $36.46 ,50%, $44.46 ,39%, $44.80 ,USA,1 Year
ORTRONICS,615SMFC-12P-00,"WALL MNT,12FIBER/PATCH,EMPTY", $107.98 , $53.99 ,50%, $65.84 ,39%, $66.34 ,USA,1 Year
ORTRONICS,615SMFC-24P,"WALL MNT,DBL/2UNIT PATCH,EMPTY", $175.48 , $87.74 ,50%, $107.00 ,39%, $107.81 ,USA,1 Year
ORTRONICS,615SMFC-24P/S,"WALL MNT,DBL/2UNIT,PATCH/PLICE", $337.48 , $168.74 ,50%, $205.78 ,39%, $207.34 ,USA,1 Year
ORTRONICS,615SMFC-48P,"WALL MNT,48FIBER/PATCH,BEIGE", $364.46 , $182.23 ,50%, $222.23 ,39%, $223.91 ,USA,1 Year
ORTRONICS,615SMFC-48P/S,"WALL MNT,48PATCH/SPLICE,BEIGE", $445.20 , $222.60 ,50%, $271.46 ,39%, $273.51 ,USA,1 Year
ORTRONICS,615SMFC-96P,"WALL MNT,96FIBER/PATCH,", $734.58 , $367.29 ,50%, $447.91 ,39%, $451.30 ,USA,1 Year
ORTRONICS,615SMFC-LX-12P,"WALL MNT,12FIBER/PATCH", $132.30 , $66.15 ,50%, $80.67 ,39%, $81.28 ,USA,1 Year
ORTRONICS,615SMFC-LX-12PB,"WALL MNT,12FIBER/PATCH", $132.30 , $66.15 ,50%, $80.67 ,39%, $81.28 ,USA,1 Year
ORTRONICS,625MMC-12PA1B,"RACK MNT,PATCH,12-ST/MTL/MM", $331.56 , $165.78 ,50%, $202.17 ,39%, $203.70 ,USA,1 Year
ORTRONICS,625MMC-12PA1RB,"RACK MNT,12/ST/MTL,MM,LOADED", $321.82 , $160.91 ,50%, $196.23 ,39%, $197.71 ,USA,1 Year
ORTRONICS,625MMC-12PD1RB,"RACK MNT,6/SC/DUP,MTL,MM,LOAD", $403.84 , $201.92 ,50%, $246.24 ,39%, $248.10 ,USA,1 Year
ORTRONICS,625MMC-12PE1RB,RACK MNT 6/SC/DUP CER SM LOAD, $445.60 , $222.80 ,50%, $271.71 ,39%, $273.76 ,USA,1 Year
ORTRONICS,625MMC-12PF1B,"RACK MNT,PATCH,12-SC/MTL/MM", $403.84 , $201.92 ,50%, $246.24 ,39%, $248.10 ,USA,1 Year
ORTRONICS,625MMC-12PF1RB,"RACK MNT,PATCH,12-SC/MTL/MM", $403.84 , $201.92 ,50%, $246.24 ,39%, $248.10 ,USA,1 Year
ORTRONICS,625MMC-12PG1RB,"RACK MNT,PATCH,12-SC/CER/SM", $417.84 , $208.92 ,50%, $254.78 ,39%, $256.71 ,USA,1 Year
ORTRONICS,625MMC-24PA1B,"RACK MNT,PATCH,24-ST/MTL/MM", $526.36 , $263.18 ,50%, $320.95 ,39%, $323.38 ,USA,1 Year
ORTRONICS,625MMC-24PA1RB,"RACK MNT,24/ST/MTL,MM,LOADED", $526.36 , $263.18 ,50%, $320.95 ,39%, $323.38 ,USA,1 Year
ORTRONICS,625MMC-24PB1RB,"RACK MNT,24/ST/CER,SM,LOADED", $693.64 , $346.82 ,50%, $422.95 ,39%, $426.15 ,USA,1 Year
ORTRONICS,625MMC-24PD1RB,"RACK MNT,12/SC/DUP,MTL,MM,LOAD", $682.40 , $341.20 ,50%, $416.10 ,39%, $419.24 ,USA,1 Year
ORTRONICS,625MMC-24PE1RB,"RACK MNT,12/SC/DUP,CER,SM,LOAD", $749.38 , $374.69 ,50%, $456.94 ,39%, $460.39 ,USA,1 Year
ORTRONICS,625MMC-24PF1RB,"RACK MOUNT 24/SC METAL,RECESSE", $682.40 , $341.20 ,50%, $416.10 ,39%, $419.24 ,USA,1 Year
ORTRONICS,625MMC-24PG1RB,"RACK MNT,24/SC/SM/BLUE/CER,1U", $727.44 , $363.72 ,50%, $443.56 ,39%, $446.91 ,USA,1 Year
ORTRONICS,625MMC-24PL1RB,"RACKMNT,12/LC/DX/MM,RECESSED", $569.60 , $284.80 ,50%, $347.32 ,39%, $349.94 ,USA,1 Year
ORTRONICS,625MMC-24PP1RB,"RACKMNT,12/LC/DX/SM,RECESSED", $674.90 , $337.45 ,50%, $411.52 ,39%, $414.63 ,USA,1 Year
ORTRONICS,625MMC-48PA1B,RACK MNT 48/ST METAL PATCH, $933.18 , $466.59 ,50%, $569.01 ,39%, $573.31 ,USA,1 Year
ORTRONICS,625MMC-48PD1B,RACK MNT 24/SC/DUAL METAL," $1,183.70 ", $591.85 ,50%, $721.77 ,39%, $727.22 ,USA,1 Year
ORTRONICS,625MMC-48PE1B,RACK MNT 24/SC/DUAL CERAMIC," $1,323.02 ", $661.51 ,50%, $806.72 ,39%, $812.82 ,USA,1 Year
ORTRONICS,625MMC-48PF1B,RACK MNT 48/SC METAL," $1,183.70 ", $591.85 ,50%, $721.77 ,39%, $727.22 ,USA,1 Year
ORTRONICS,625MMC-48PG1B,"RACK MNT,PATCH,48-SC/CER/SM"," $1,323.02 ", $661.51 ,50%, $806.72 ,39%, $812.82 ,USA,1 Year
ORTRONICS,625MMC-48PL1RB,"RACKMNT,24/LC/DX/MM,RECESS", $767.16 , $383.58 ,50%, $467.78 ,39%, $471.32 ,USA,1 Year
ORTRONICS,625MMC-48PP1RB,"RACKMNT,24/LC/DX/SM,RECESS"," $1,050.18 ", $525.09 ,50%, $640.35 ,39%, $645.19 ,USA,1 Year
ORTRONICS,625MMC-96PL1B,"RACK MNT CAB,48/LC,MM,LOAD,BLK"," $1,674.82 ", $837.41 ,50%," $1,021.23 ",39%," $1,028.95 ",USA,1 Year
ORTRONICS,625MMC-96PP1B,"RACK MNT,48/LC,SM,2U,LOAD,BLK"," $1,754.82 ", $877.41 ,50%," $1,070.01 ",39%," $1,078.10 ",USA,1 Year
ORTRONICS,626DA2BR-FF001M,"JUMPER,DX,2MM,SC(PC)-SC(PC),1M", $55.54 , $27.77 ,50%, $33.87 ,39%, $34.12 ,USA,1 Year
ORTRONICS,626DA2BR-FF002M,"JUMPER,DX,2MM,SC(PC)-SC(PC),2M", $58.12 , $29.06 ,50%, $35.44 ,39%, $35.71 ,USA,1 Year
ORTRONICS,626DA2BR-FF003M,"JUMPER,DX,2MM,SC(PC)-SC(PC),3M", $60.74 , $30.37 ,50%, $37.04 ,39%, $37.32 ,USA,1 Year
ORTRONICS,626DA2BR-FF004M,"JUMPER,DX,2MM,SC(PC)-SC(PC),4M", $63.34 , $31.67 ,50%, $38.62 ,39%, $38.91 ,USA,1 Year
ORTRONICS,626DA2BR-FF005M,"JUMPER,DX,2MM,SC(PC)-SC(PC),5M", $65.94 , $32.97 ,50%, $40.21 ,39%, $40.51 ,USA,1 Year
ORTRONICS,626DA2BR-FG001M,"JUMPER,DX,2MM,SC(PC)-LC(PC),1M", $59.68 , $29.84 ,50%, $36.39 ,39%, $36.67 ,USA,1 Year
ORTRONICS,626DA2BR-FG002M,"JUMPER,DX,2MM,SC(PC)-LC(PC),2M", $62.28 , $31.14 ,50%, $37.98 ,39%, $38.26 ,USA,1 Year
ORTRONICS,626DA2BR-FG003M,"JUMPER,DX,2MM,SC(PC)-LC(PC),3M", $64.90 , $32.45 ,50%, $39.57 ,39%, $39.87 ,USA,1 Year
ORTRONICS,626DA2BR-FG004M,"JUMPER,DX,2MM,SC(PC)-LC(PC),4M", $67.50 , $33.75 ,50%, $41.16 ,39%, $41.47 ,USA,1 Year
ORTRONICS,626DA2BR-FG005M,"JUMPER,DX,2MM,SC(PC)-LC(PC),5M", $70.08 , $35.04 ,50%, $42.73 ,39%, $43.05 ,USA,1 Year
ORTRONICS,626DA2BR-GG001M,"JUMPER,DX,2MM,LC(PC)-LC(PC),1M", $63.84 , $31.92 ,50%, $38.93 ,39%, $39.22 ,USA,1 Year
ORTRONICS,626DA2BR-GG002M,"JUMPER,DX,2MM,LC(PC)-LC(PC),2M", $66.44 , $33.22 ,50%, $40.51 ,39%, $40.82 ,USA,1 Year
ORTRONICS,626DA2BR-GG003M,"JUMPER,DX,2MM,LC(PC)-LC(PC),3M", $69.02 , $34.51 ,50%, $42.09 ,39%, $42.40 ,USA,1 Year
ORTRONICS,626DA2BR-GG004M,"JUMPER,DX,2MM,LC(PC)-LC(PC),4M", $71.64 , $35.82 ,50%, $43.68 ,39%, $44.01 ,USA,1 Year
ORTRONICS,626DA2BR-GG005M,"JUMPER,DX,2MM,LC(PC)-LC(PC),5M", $74.24 , $37.12 ,50%, $45.27 ,39%, $45.61 ,USA,1 Year
ORTRONICS,626DA2BR-GG006M,"JUMPER,DX,2MM,LC(PC)-LC(PC),6M", $76.84 , $38.42 ,50%, $46.85 ,39%, $47.21 ,USA,1 Year
ORTRONICS,626DA2BR-GG007M,"JUMPER,DX,2MM,LC(PC)-LC(PC),7M", $79.42 , $39.71 ,50%, $48.43 ,39%, $48.79 ,USA,1 Year
ORTRONICS,626DC2IR-GG001M,"JUMPER,DX,2MM,LC(PC)-LC(PC),1M", $90.06 , $45.03 ,50%, $54.91 ,39%, $55.33 ,USA,1 Year
ORTRONICS,626DC2IR-QQ001M,"JUMPER,DX,ST(UPC)-ST(UPC),1M", $73.20 , $36.60 ,50%, $44.63 ,39%, $44.97 ,USA,1 Year
ORTRONICS,626DC2IR-QQ002M,"JUMPER,DX,ST(UPC)-ST(UPC),2M", $75.22 , $37.61 ,50%, $45.87 ,39%, $46.21 ,USA,1 Year
ORTRONICS,626DC2IR-QQ003M,"JUMPER,DX,ST(UPC)-ST(UPC),3M", $77.22 , $38.61 ,50%, $47.09 ,39%, $47.44 ,USA,1 Year
ORTRONICS,626DC2IR-QR001M,"JUMPER,DX,ST(UPC)-SC(UPC),1M", $79.28 , $39.64 ,50%, $48.34 ,39%, $48.71 ,USA,1 Year
ORTRONICS,626DC2IR-QR002M,"JUMPER,DX,ST(UPC)-SC(UPC),2M", $81.30 , $40.65 ,50%, $49.57 ,39%, $49.95 ,USA,1 Year
ORTRONICS,626DC2IR-QR003M,"JUMPER,DX,ST(UPC)-SC(UPC),3M", $83.30 , $41.65 ,50%, $50.79 ,39%, $51.18 ,USA,1 Year
ORTRONICS,626DC2IR-QS001M,"JUMPER,DX,ST(UPC)-LC(UPC),1M", $81.64 , $40.82 ,50%, $49.78 ,39%, $50.16 ,USA,1 Year
ORTRONICS,626DC2IR-QS002M,"JUMPER,DX,ST(UPC)-LC(UPC),2M", $83.64 , $41.82 ,50%, $51.00 ,39%, $51.39 ,USA,1 Year
ORTRONICS,626DC2IR-QS003M,"JUMPER,DX,ST(UPC)-LC(UPC),3M", $85.66 , $42.83 ,50%, $52.23 ,39%, $52.63 ,USA,1 Year
ORTRONICS,626DC2IR-RR001M,"JMPR,DX,,SC(UPC)-SC(UPC),1M", $85.34 , $42.67 ,50%, $52.04 ,39%, $52.43 ,USA,1 Year
ORTRONICS,626DC2IR-RR002M,"JMPR,DX,,SC(UPC)-SC(UPC),2M", $87.36 , $43.68 ,50%, $53.27 ,39%, $53.67 ,USA,1 Year
ORTRONICS,626DC2IR-RR003M,"JMPR,DX,,SC(UPC)-SC(UPC),3M", $89.38 , $44.69 ,50%, $54.50 ,39%, $54.91 ,USA,1 Year
ORTRONICS,626DC2IR-RR004M,"JMPR,DX,,SC(UPC)-SC(UPC),4M", $91.38 , $45.69 ,50%, $55.72 ,39%, $56.14 ,USA,1 Year
ORTRONICS,626DC2IR-RR005M,"JMPR,DX,,SC(UPC)-SC(UPC),5M", $93.38 , $46.69 ,50%, $56.94 ,39%, $57.37 ,USA,1 Year
ORTRONICS,626DC2IR-RR010M,"JMPR,DX,SC(UPC)-SC(UPC),10M", $103.42 , $51.71 ,50%, $63.06 ,39%, $63.54 ,USA,1 Year
ORTRONICS,626DC2IR-RR013M,"JMPR,DX,SC(UPC)-SC(UPC),13M", $109.46 , $54.73 ,50%, $66.74 ,39%, $67.25 ,USA,1 Year
ORTRONICS,626DC2IR-RR030M,"JMPR,DX,SC(UPC)-SC(UPC),30", $143.62 , $71.81 ,50%, $87.57 ,39%, $88.23 ,USA,1 Year
ORTRONICS,626DC2IR-RS001M,"JMPR,DX,SC(UPC)-LC(UPC),1M", $87.72 , $43.86 ,50%, $53.49 ,39%, $53.89 ,USA,1 Year
ORTRONICS,626DC2IR-RS002M,"JMPR,DX,SC(UPC)-LC(UPC),2M", $89.72 , $44.86 ,50%, $54.71 ,39%, $55.12 ,USA,1 Year
ORTRONICS,626DC2IR-RS003M,"JMPR,DX,SC(UPC)-LC(UPC),3M", $91.72 , $45.86 ,50%, $55.93 ,39%, $56.35 ,USA,1 Year
ORTRONICS,626DC2IR-RS004M,"JMPR,DX,SC(UPC)-LC(UPC),4M", $93.74 , $46.87 ,50%, $57.16 ,39%, $57.59 ,USA,1 Year
ORTRONICS,626DC2IR-RS005M,"JMPR,DX,SC(UPC)-LC(UPC),5M", $95.74 , $47.87 ,50%, $58.38 ,39%, $58.82 ,USA,1 Year
ORTRONICS,626DC2IR-RS015M,"JMPR,DX,SC(UPC)-LC(UPC),15M", $115.84 , $57.92 ,50%, $70.63 ,39%, $71.17 ,USA,1 Year
ORTRONICS,626DC2IR-RS030M,"JMPR,DX,SC(UPC)-LC(UPC),30M", $145.98 , $72.99 ,50%, $89.01 ,39%, $89.68 ,USA,1 Year
ORTRONICS,626DC2IR-RT005M,"JMPR,DX,SC(UPC)-FC(UPC),5M", $96.30 , $48.15 ,50%, $58.72 ,39%, $59.16 ,USA,1 Year
ORTRONICS,626DC2IR-RT015M,"JMPR,DX,SC(UPC)-FC(UPC),15M", $116.40 , $58.20 ,50%, $70.98 ,39%, $71.51 ,USA,1 Year
ORTRONICS,626DC2IR-SS001M,"JUMPER,DX,2MM,LC(UPC)-LC(UPC)", $90.06 , $45.03 ,50%, $54.91 ,39%, $55.33 ,USA,1 Year
ORTRONICS,626DC2IR-ST002M,"JMPR,DX,LC(UPC)-FC(UPC),2M", $92.66 , $46.33 ,50%, $56.50 ,39%, $56.93 ,USA,1 Year
ORTRONICS,626DC2IR-ST004M,"JMPR,DX,LC(UPC)-FC(UPC),4M", $96.66 , $48.33 ,50%, $58.94 ,39%, $59.38 ,USA,1 Year
ORTRONICS,626DC2IR-ST006M,"JMPR,DX,LC(UPC)-FC(UPC),6M", $100.68 , $50.34 ,50%, $61.39 ,39%, $61.85 ,USA,1 Year
ORTRONICS,626DC2IR-ST010M,"JMPR,DX,LC(UPC)-FC(UPC),10M", $108.72 , $54.36 ,50%, $66.29 ,39%, $66.79 ,USA,1 Year
ORTRONICS,626DC2IR-TT001M,"JUMPER,DX,FC(UPC)-FC(UPC)1M", $91.20 , $45.60 ,50%, $55.61 ,39%, $56.03 ,USA,1 Year
ORTRONICS,626DC2IR-TT002M,"JUMPER,DX,FC(UPC)-FC(UPC),2M", $93.22 , $46.61 ,50%, $56.84 ,39%, $57.27 ,USA,1 Year
ORTRONICS,626DC2IR-TT003M,"JUMPER,DX,FC(UPC)-FC(UPC),3M", $95.22 , $47.61 ,50%, $58.06 ,39%, $58.50 ,USA,1 Year
ORTRONICS,626DC2IR-TT005M,"JMPR,DX,FC(UPC)-FC(UPC),5M", $99.24 , $49.62 ,50%, $60.51 ,39%, $60.97 ,USA,1 Year
ORTRONICS,626DC3IR-QQ001M,"JUMPER,DX,ST(UPC)-ST(UPC),1M", $73.20 , $36.60 ,50%, $44.63 ,39%, $44.97 ,USA,1 Year
ORTRONICS,626DC3IR-QQ002M,"JUMPER,DX,ST(UPC)-ST(UPC),2M", $75.22 , $37.61 ,50%, $45.87 ,39%, $46.21 ,USA,1 Year
ORTRONICS,626DC3IR-QQ003M,"JUMPER,DX,ST(UPC)-ST(UPC),3M", $77.22 , $38.61 ,50%, $47.09 ,39%, $47.44 ,USA,1 Year
ORTRONICS,626DC3IR-QQ005M,"JUMPER,DX,ST(UPC)-ST(UPC),5M", $81.24 , $40.62 ,50%, $49.54 ,39%, $49.91 ,USA,1 Year
ORTRONICS,626DC3IR-QQ015M,"JUMPER,DX,ST(UPC)-ST(UPC),15M", $101.34 , $50.67 ,50%, $61.79 ,39%, $62.26 ,USA,1 Year
ORTRONICS,626DC3IR-QR001M,"JUMPER,DX,ST(UPC)-SC(UPC),1M", $79.28 , $39.64 ,50%, $48.34 ,39%, $48.71 ,USA,1 Year
ORTRONICS,626DC3IR-QR002M,"JUMPER,DX,ST(UPC)-SC(UPC),2M", $81.30 , $40.65 ,50%, $49.57 ,39%, $49.95 ,USA,1 Year
ORTRONICS,626DC3IR-QR003M,"JUMPER,DX,ST(UPC)-SC(UPC),3M", $83.30 , $41.65 ,50%, $50.79 ,39%, $51.18 ,USA,1 Year
ORTRONICS,626DC3IR-QS001M,"JPR,DX,ST(UPC)-LC(UPC),1M", $81.64 , $40.82 ,50%, $49.78 ,39%, $50.16 ,USA,1 Year
ORTRONICS,626DC3IR-QS002M,"JPR,DX,ST(UPC)-LC(UPC),2M", $83.64 , $41.82 ,50%, $51.00 ,39%, $51.39 ,USA,1 Year
ORTRONICS,626DC3IR-QS003M,"JPR,DX,ST(UPC)-LC(UPC),3M", $85.66 , $42.83 ,50%, $52.23 ,39%, $52.63 ,USA,1 Year
ORTRONICS,626DC3IR-RR001M,"JUMPER,DX,SC(UPC)-SC(UPC),1M", $85.34 , $42.67 ,50%, $52.04 ,39%, $52.43 ,USA,1 Year
ORTRONICS,626DC3IR-RR002M,"JUMPER,DX,SC(UPC)-SC(UPC),2M", $87.36 , $43.68 ,50%, $53.27 ,39%, $53.67 ,USA,1 Year
ORTRONICS,626DC3IR-RR003M,"JUMPER,DX,SC(UPC)-SC(UPC),3M", $89.38 , $44.69 ,50%, $54.50 ,39%, $54.91 ,USA,1 Year
ORTRONICS,626DC3IR-RR005M,"JUMPER,DX,SC(UPC)-SC(UPC),5M", $93.38 , $46.69 ,50%, $56.94 ,39%, $57.37 ,USA,1 Year
ORTRONICS,626DC3IR-RR006M,"JUMPER,DX,SC(UPC)-SC(UPC),6M", $95.40 , $47.70 ,50%, $58.17 ,39%, $58.61 ,USA,1 Year
ORTRONICS,626DC3IR-RR007M,"JUMPER,DX,SC(UPC)-SC(UPC),7M", $97.40 , $48.70 ,50%, $59.39 ,39%, $59.84 ,USA,1 Year
ORTRONICS,626DC3IR-RR009M,"JUMPER,DX,SC(UPC)-SC(UPC),9M", $101.44 , $50.72 ,50%, $61.85 ,39%, $62.32 ,USA,1 Year
